F_peak,nu_peak,Radius,Bfield,v_shock,Mdot,den,RuledOut
1e-06,0.001,1.4676639823215939e+18,0.00023566229024647633,100231.67095204027,0.015544669762673317,3.621469953157877e-26,False
1e-06,0.0011497569953977356,1.2764992848022505e+18,0.0002709543667623377,87176.39584125088,0.017872592800781305,5.504312318385695e-26,False
1e-06,0.0013219411484660286,1.1102339797990712e+18,0.00031153167861856145,75821.58333474104,0.02054913859859351,8.366065296748774e-26,False
1e-06,0.0015199110829529332,9.656248966026143e+17,0.0003581857267796903,65945.74648229215,0.02362651585313052,1.2715675365236389e-25,False
1e-06,0.001747528400007683,8.398512907230241e+17,0.00041182654501657095,57356.2472298588,0.027164751879012308,1.9326695914854366e-25,False
1e-06,0.002009233002565048,7.304598224536076e+17,0.00047350045102328346,49885.53882206865,0.031232863501138214,2.9374859317848414e-25,False
1e-06,0.0023101297000831605,6.353167020313883e+17,0.0005444104558880031,43387.89763554492,0.035910203296736276,4.464717423738105e-25,False
1e-06,0.0026560877829466868,5.525660679382195e+17,0.0006259397300249019,37736.580694197684,0.041288007446577374,6.785973494592614e-25,False
1e-06,0.0030538555088334154,4.8059378646969683e+17,0.0007196785832935009,32821.353420983934,0.047471175387736125,1.0314076323056156e-24,False
1e-06,0.003511191734215131,4.179959664463228e+17,0.0008274554855796347,28546.339402466554,0.05458031598180242,1.5676478913835485e-24,False
1e-06,0.004037017258596553,3.635515749149457e+17,0.000951372732925415,24828.15022368402,0.06275410011109615,2.382685404281651e-24,False
1e-06,0.004641588833612782,3.161986196823981e+17,0.001093847454911659,21594.258893893646,0.07215196559262273,3.621469953157885e-24,False
1e-06,0.005336699231206312,2.7501343409788557e+17,0.001257658763182689,18781.5851352342,0.0829572271718147,5.504312318385707e-24,False
1e-06,0.006135907273413176,2.3919266001312746e+17,0.001446001960792561,16335.26493895093,0.09538065225959307,8.366065296748794e-24,False
1e-06,0.007054802310718645,2.080375774799122e+17,0.0016625508697800892,14207.58038814982,0.10966457216106595,1.2715675365236408e-23,False
