waveAng,fluxAng
3591.961596,9.297193732915285e-18
3593.537756,-1.2270523272687291e-17
3595.113917,-1.2477704629055306e-17
3596.690077,-1.4851601558883566e-18
3598.266237,9.992924581714263e-18
3599.842398,1.2708849792101018e-17
3601.418558,-1.2089574771400105e-18
3602.994718,1.4956753528336763e-17
3604.570879,6.3037014895520156e-18
3606.147039,2.627874914255087e-18
3607.723199,3.176673293120568e-17
3609.29936,2.824285670115873e-17
3610.87552,1.6197259807563106e-18
3612.45168,3.46864350795258e-18
3614.027841,1.1441535018864882e-17
3615.604001,5.34410543840924e-18
3617.180161,1.2209062250068603e-17
3618.756322,2.3907527622170803e-17
3620.332482,2.5228754273698666e-17
3621.908642,1.5605297369830572e-17
3623.484803,1.5044135508237614e-17
3625.060963,1.9241222941596185e-17
3626.637123,1.6438209636411982e-17
3628.213284,1.6779122227167702e-18
3629.789444,-3.0759550564665778e-18
3631.365604,7.95995187776556e-18
3632.941765,1.0352925485902412e-17
3634.517925,3.3699934223959797e-18
3636.094085,-9.018864046317224e-18
3637.670246,-1.6913076418744646e-17
3639.246406,-1.1161113747928099e-17
3640.822566,-4.093979345460934e-18
3642.398727,4.344827255741036e-18
3643.974887,9.23302616639504e-18
3645.551047,1.3199200060254827e-17
3647.127208,1.0387356889451755e-17
3648.703368,7.313502579543746e-18
3650.279528,-6.447359043341542e-18
3651.855689,-2.3474947718689406e-17
3653.431849,-2.6249424860632763e-18
3655.008009,2.1988947856620034e-17
3656.58417,4.956213556455767e-18
3658.16033,4.899368962949663e-19
3659.73649,1.9965947089494323e-18
3661.312651,-1.3064608734384593e-17
3662.888811,-1.6862453858594765e-17
3664.464971,-8.552823932033578e-18
3666.041132,-1.5928911796617592e-18
3667.617292,4.04676275624166e-18
3669.193452,-3.2191080815327293e-18
3670.769613,-1.0490728158628776e-17
3672.345773,-1.1743024616022329e-17
3673.921933,5.637067508460175e-18
3675.498094,1.810795581154073e-17
3677.074254,3.925783166644214e-18
3678.650414,1.1645131094206708e-17
3680.226575,6.032818755455218e-18
3681.802735,-4.4772302390442256e-18
3683.378895,-1.541420223017677e-18
3684.955056,-3.32643583736256e-18
3686.531216,-2.16449746481947e-18
3688.107376,-2.1314844761166495e-18
3689.683537,7.199686961035015e-19
3691.259697,1.392411520393675e-19
3692.835857,7.960742890494227e-18
3694.412018,6.8660213699376774e-18
3695.988178,-7.027137789864523e-18
3697.564338,-2.008652471525663e-18
3699.140499,-6.4437177874583275e-18
3700.716659,1.765642417151387e-18
3702.292819,1.190890882386778e-17
3703.86898,-1.5194436163906389e-18
3705.44514,-5.0968398572033166e-18
3707.0213,-4.008332292483463e-18
3708.597461,-4.488027523037186e-18
3710.173621,8.846396750168107e-18
3711.749781,5.434377097620987e-18
3713.325942,-1.6687096400286297e-17
3714.902102,-3.082917277107942e-17
3716.478263,-6.586038433258286e-18
3718.054423,1.2000931865462819e-17
3719.630583,5.7531264126575725e-18
3721.206744,2.6162096980942236e-17
3722.782904,7.434823413669183e-17
3724.359064,1.1729069564497692e-16
3725.935225,1.390790062398179e-16
3727.511385,1.2597557692495524e-16
3729.087545,8.972331289453292e-17
3730.663706,5.5083471071593076e-17
3732.239866,3.019314228571651e-17
3733.816026,-1.0035161197660337e-17
3735.392187,-1.9255938855199337e-18
3736.968347,9.171728960086841e-18
3738.544507,1.9785033270161707e-18
3740.120668,9.251639068432793e-18
3741.696828,1.1607994306483424e-18
3743.272988,-1.6445526756275378e-18
3744.849149,-1.0188398332197037e-17
3746.425309,-1.333582844898114e-17
3748.001469,-4.330565771888329e-18
3749.57763,1.5352949393080804e-17
3751.15379,2.4607076846679373e-17
3752.72995,6.5451582876962534e-18
3754.306111,5.52590702345482e-18
3755.882271,6.4641683622728745e-18
3757.458431,8.888954689728891e-18
3759.034592,8.522557086779956e-18
3760.610752,3.2098334352338137e-19
3762.186912,6.80761215486815e-18
3763.763073,-6.6735902162395414e-18
3765.339233,-2.2442672331872202e-17
3766.915393,-8.334297882806958e-18
3768.491554,3.0347095591587093e-18
3770.067714,2.0260387069016185e-18
3771.643874,9.369886474669307e-18
3773.220035,1.1758164091096218e-18
3774.796195,3.631895757772776e-18
3776.372355,6.067046608784713e-18
3777.948516,-8.421709711577756e-18
