waveAng,fluxAng
3642.398727,-2.669018782538197e-17
3643.974887,-2.2288364763854105e-17
3645.5510470000004,-1.957248961335962e-17
3647.1272079999994,-2.2707688814333693e-17
3648.703368,-2.3662333467594034e-17
3650.279528,-3.123528119328138e-17
3651.855689,-4.064684621009319e-17
3653.431849,-3.14324167685904e-17
3655.0080090000006,-1.9785586488982397e-17
3656.5841699999996,-2.8743345421923224e-17
3658.16033,-3.153689163622459e-17
3659.7364900000002,-3.110989427274016e-17
3661.312651,-3.667514605298124e-17
3662.888811,-3.9721141201078106e-17
3664.464971,-3.4819811352503983e-17
3666.041132,-3.117488152104571e-17
3667.617292,-2.7677045826488387e-17
3669.1934520000004,-3.222585030219418e-17
3670.7696129999995,-3.513803634399111e-17
3672.345773,-3.677680084214053e-17
3673.921933,-2.9294884276905115e-17
3675.498094,-2.0714339238755972e-17
3677.074254,-2.7449803357205737e-17
3678.6504140000006,-2.3989747491748874e-17
3680.2265749999997,-2.6010316078860202e-17
3681.8027349999998,-3.1477935018532115e-17
3683.3788950000003,-3.1082719778045487e-17
3684.9550559999993,-3.247152651826925e-17
3686.531216,-3.0299186805626036e-17
3688.107376,-2.9156000613958333e-17
3689.683537,-2.953637582394678e-17
3691.259697,-3.150703516836959e-17
3692.8358570000005,-2.804910269492466e-17
3694.4120179999995,-2.8588387751883065e-17
3695.988178,-3.514836969518677e-17
3697.564338,-3.173131050918517e-17
3699.140499,-3.536771123830962e-17
3700.716659,-3.418892181322094e-17
3702.292819,-2.801134074644781e-17
3703.8689799999997,-3.1479906255109015e-17
3705.44514,-3.0241030156361074e-17
3707.0213000000003,-3.0425566163131394e-17
3708.5974609999994,-3.25471672921212e-17
3710.173621,-2.5267120910853304e-17
3711.749781,-2.690914900401429e-17
3713.325942,-3.967371729545339e-17
3714.902102,-5.030120669118403e-17
3716.4782630000004,-3.910143343529073e-17
3718.0544229999996,-2.962544269367367e-17
3719.630583,-2.8934519332321555e-17
3721.206744,-1.2986555739783807e-17
3722.782904,1.2351198896893045e-17
3724.359064,2.968551779823108e-17
3725.9352250000006,3.5294027549341966e-17
3727.511385,2.884451698390694e-17
3729.087545,1.1755609908703655e-17
3730.6637060000003,-6.852646961461746e-18
3732.2398659999994,-1.697595409354097e-17
3733.816026,-3.228883804860892e-17
3735.392187,-2.441882869680156e-17
3736.968347,-2.0426674384992816e-17
3738.544507,-2.8640205783144895e-17
3740.1206680000005,-3.030389950238543e-17
3741.6968279999996,-3.674137081697758e-17
3743.272988,-3.6927095696965163e-17
3744.849149,-3.894786032001761e-17
3746.425309,-3.817763598447686e-17
3748.001469,-3.165086695389806e-17
3749.5776300000007,-1.762205084243746e-17
3751.15379,-1.2603335643349602e-17
3752.72995,-2.7510246404635893e-17
3754.3061110000003,-3.239016603723217e-17
3755.8822709999995,-3.5714027661626143e-17
3757.458431,-3.4269246368854684e-17
3759.034592,-2.9867001622768816e-17
3760.610752,-3.487602274178974e-17
3762.186912,-3.394445843506204e-17
3763.7630730000005,-4.092600633693306e-17
3765.3392329999997,-4.831908422678865e-17
3766.915393,-3.976440787077704e-17
3768.491554,-3.0672911952487095e-17
3770.0677139999993,-3.0036093748320717e-17
3771.643874,-2.3968333757383293e-17
3773.220035,-3.2794079603532226e-17
3774.796195,-3.4983145721111637e-17
3776.372355,-3.471964453089521e-17
3777.9485160000004,-4.4142023841637824e-17
3779.5246759999995,-4.6994269811794227e-17
3781.100836,-4.7767770556287255e-17
3782.676997,-4.759730969211462e-17
3784.253157,-5.182937725948241e-17
3785.829317,-5.185876053452392e-17
3787.4054780000006,-4.611733836323334e-17
3788.9816379999997,-3.6141950215552946e-17
3790.557798,-3.207334133845039e-17
3792.1339590000002,-4.079147992306984e-17
3793.7101189999994,-3.8895033259903956e-17
3795.286279,-3.611970137829151e-17
3796.86244,-2.897376914116926e-17
3798.4386,-1.506172134047594e-17
3800.01476,-1.7161115552190697e-17
3801.5909210000004,-3.0740324421756555e-17
3803.1670809999996,-4.099935316092617e-17
3804.743241,-4.151639776930553e-17
3806.319402,-3.990145362240416e-17
3807.895562,-3.849667702273634e-17
3809.471722,-4.259794856900386e-17
3811.0478830000006,-4.2509198535499773e-17
3812.624043,-4.2487199349186105e-17
3814.200203,-4.549262317381012e-17
3815.7763640000003,-4.0559513513372754e-17
3817.3525239999994,-3.560036622555333e-17
3818.928684,-3.936384713173424e-17
3820.504845,-3.595074668628876e-17
3822.081005,-3.7452715642657395e-17
3823.657165,-4.259051087208102e-17
3825.2333260000005,-3.8106594723280174e-17
3826.8094859999997,-3.635747689277322e-17
3828.385646,-3.665597179439845e-17
3829.961807,-3.5551367508246203e-17
3831.537967,-3.450842639949412e-17
3833.114127,-2.6651946009267884e-17
3834.690288,-1.8009208334917575e-17
3836.266448,-1.2298338098846594e-17
3837.842608,-2.1688110368049307e-17
3839.4187690000003,-2.4563046756319126e-17
3840.9949289999995,-3.4979602852476094e-17
3842.571089,-3.8604371725705956e-17
3844.14725,-3.5922335629855764e-17
3845.72341,-3.27309069786647e-17
3847.29957,-3.5968442122145196e-17
3848.8757310000005,-3.873821248995607e-17
3850.4518909999997,-3.6313321203301035e-17
3852.0280510000002,-4.275156284529356e-17
3853.604212,-5.370766072930295e-17
3855.1803719999994,-4.1400556530243937e-17
3856.756532,-3.011861448399502e-17
3858.332693,-3.800464269103907e-17
3859.908853,-3.908704656848527e-17
3861.485013,-4.016451593427525e-17
3863.0611740000004,-4.491369083798102e-17
3864.6373339999996,-4.5901636987175576e-17
3866.213495,-4.2359541905573354e-17
3867.789655,-4.366927299597763e-17
3869.365815,-4.762246744560698e-17
3870.941976,-4.619296211708674e-17
3872.5181360000006,-3.575541718205111e-17
3874.0942959999998,-3.6387533381130956e-17
3875.6704569999997,-4.012676656518983e-17
