waveAng,fluxmaggies
5179.390042386,1.704843681631404e-08
5181.309805266,1.7696606984841462e-08
5183.229569364,1.7062457101291642e-08
5185.149332243999,1.754556118211496e-08
5187.069095124,1.8024048061801815e-08
5188.988859222,1.7017749035704844e-08
5190.908622102,1.640268556868462e-08
5192.828384982,1.746458451331588e-08
5194.74814908,1.8328423051871976e-08
5196.667911959999,1.8537922243304833e-08
5198.587674840001,1.8234102128756753e-08
5200.507438938001,1.771528436534416e-08
5202.427201818,1.6856073696768752e-08
5204.346964697999,1.5705696436907688e-08
5206.266728795999,1.627014486193882e-08
5208.186491676,1.6409743519730364e-08
5210.106254556,1.756763815695711e-08
5212.026018654,1.8269166427861967e-08
5213.945781534,1.764331551205875e-08
5215.8655444139995,1.7127441530269667e-08
5217.785308512,1.738783525232736e-08
5219.705071392,1.750724136642708e-08
5221.624834272,1.6967675219762486e-08
5223.54459837,1.699693469273295e-08
5225.46436125,1.5996936323267967e-08
5227.38412413,1.5746236352551342e-08
5229.303888228,1.7121014111756643e-08
5231.223651107999,1.728109508596988e-08
5233.143413988,1.6956954578671167e-08
5235.063178086,1.6688703525182274e-08
5236.982940966,1.553498130614533e-08
5238.902703846,1.4525931064602232e-08
5240.822467944,1.4936321875482377e-08
5242.742230823999,1.520737976066324e-08
5244.661993704,1.562868093571184e-08
5246.5817578020005,1.5298705533034643e-08
5248.501520682,1.4455810494915385e-08
5250.421283562,1.4828038053333101e-08
5252.34104766,1.5633649965938523e-08
5254.2608105399995,1.596730341902335e-08
5256.180574638,1.622722269619811e-08
5258.100337517999,1.7879946805199798e-08
5260.020100398,1.8973317982951896e-08
5261.939864496,1.8648738554309825e-08
5263.8596273759995,1.804599904024735e-08
5265.779390256,1.7467859831225654e-08
5267.699154354,1.613272890884555e-08
5269.618917234,1.4670619974934464e-08
5271.538680114,1.5773867400089766e-08
5273.458444212,1.7364884878122494e-08
5275.378207092,1.707721815306987e-08
5277.297969972,1.6778531850122646e-08
5279.21773407,1.6739822537778365e-08
5281.13749695,1.650611252900461e-08
5283.05725983,1.5523070773195188e-08
5284.977023928,1.3097861427242098e-08
5286.896786808,1.1258087998498062e-08
5288.816549687999,1.1126791259583076e-08
5290.736313785999,1.3565758886507898e-08
5292.656076666,1.4695687440916397e-08
5294.575839546,1.577829925429593e-08
5296.495603644,1.6191765887518477e-08
5298.415366524,1.7050318590129495e-08
5300.335129403999,1.6396663083060633e-08
5302.2548935019995,1.518026130014394e-08
5304.174656382001,1.6444955774913583e-08
5306.094419262,1.7258768873724042e-08
5308.01418336,1.799269204617506e-08
5309.933946239999,1.773417100905613e-08
5311.85370912,1.7629024338308294e-08
5313.773473218,1.853758883584324e-08
5315.693236097999,1.8646337916665847e-08
5317.612998978,1.9152676863793958e-08
5319.532763076,1.883438149342522e-08
5321.452525956,1.8047380965389984e-08
5323.372288836,1.8339246543610683e-08
5325.292052934,1.8509516430144387e-08
5327.211815814,1.8488949117954464e-08
5329.131578694,1.7468806408004025e-08
5331.0513427920005,1.741501628228399e-08
5332.971105672,1.8905134162357696e-08
5334.890868551999,1.9219298799610505e-08
5336.810632649999,1.9027506804591814e-08
5338.73039553,1.808847846104169e-08
5340.65015841,1.563604048638243e-08
5342.569922508,1.647856363487456e-08
5344.489685388,1.834343741433383e-08
5346.409448267999,1.849854642296504e-08
5348.329212365999,1.8205769857661037e-08
5350.248975246001,1.8462353768933972e-08
5352.168738126,1.8864728693250357e-08
5354.088502224,1.8013624558617005e-08
5356.008265104,1.879855065439269e-08
5357.9280279839995,1.962200609202173e-08
5359.847792082,1.8770132142768278e-08
5361.767554961999,1.8227748358508503e-08
5363.687317842,1.93081995149117e-08
5365.60708194,1.806833640283133e-08
5367.5268448199995,1.7825020194590684e-08
5369.4466077,1.865720286652777e-08
5371.366371798,1.8415854526884028e-08
5373.286134678,1.951073534006189e-08
5375.205897558,2.0090261787189613e-08
5377.125661656,1.9829292123095082e-08
5379.045424536,1.8203568469457562e-08
5380.965187416,1.837874752932653e-08
5382.884951514,1.9273399919687445e-08
5384.804714394,2.0172390134401718e-08
5386.724477274,1.9467080672765905e-08
5388.644241372,1.9107666159972182e-08
5390.564004252,1.951913799821044e-08
5392.483767131999,1.9295741555164306e-08
5394.403531229999,1.942575030520229e-08
5396.3232941100005,1.9433922871256315e-08
5398.24305699,1.913662553326069e-08
5400.162821088,1.9692281559296033e-08
5402.082583968,1.872406371310625e-08
5404.002346847999,1.832133841433532e-08
5405.9221109459995,1.9667325329593266e-08
5407.841873826001,2.0625086930181743e-08
5409.761636706,2.0104635132913157e-08
5411.681400804,1.889565499139808e-08
5413.601163683999,1.8410214095202876e-08
5415.520926564,1.9693646936801698e-08
5417.440690662,2.0217350501094167e-08
5419.360453541999,2.0171513371688153e-08
5421.280216422,1.9899137676229295e-08
5423.19998052,1.9847436113611006e-08
5425.1197434,1.983591085054294e-08
5427.03950628,1.8733207398810775e-08
5428.959270378,1.869469966254262e-08
5430.879033258,1.9242824805115552e-08
5432.798796138,1.900518236946073e-08
5434.7185602360005,1.8784324316995674e-08
5436.638323116,1.8866766313522387e-08
5438.558087214,1.98184014498629e-08
5440.477850093999,1.980568664142488e-08
5442.397612974,1.963260638441043e-08
5444.3173770719995,1.9132984671371157e-08
5446.237139952,1.930756767851547e-08
5448.156902832,2.0076010926871782e-08
5450.07666693,2.077595025726183e-08
5451.996429809999,2.080469749178161e-08
5453.916192690001,2.0896064300283633e-08
5455.835956788,2.1118547550295213e-08
5457.755719668,1.990330542019363e-08
5459.675482548,1.8817525508150617e-08
5461.595246646,1.962717469318098e-08
5463.515009526,2.0858366072955565e-08
5465.434772405999,2.1223880835005625e-08
5467.354536503999,2.0732245088220575e-08
5469.274299384,1.966737766649052e-08
5471.1940622639995,2.000014982807428e-08
5473.113826362,2.073321073504e-08
5475.033589242,2.027895176754017e-08
5476.953352122,1.9720435867714604e-08
5478.873116219999,2.01929505199333e-08
5480.7928791,2.096660679744592e-08
5482.71264198,2.07685578742347e-08
5484.632406078,2.0300226384959225e-08
5486.552168958,2.1535448022688953e-08
5488.471931838,2.1822776849256886e-08
5490.391695935999,2.1416952106308194e-08
5492.311458816,2.1146278724949783e-08
5494.231221696,2.1486128953129067e-08
5496.150985794,2.1558247926452923e-08
5498.070748673999,2.106276657765341e-08
5499.9905115540005,2.0789111138140427e-08
5501.910275652,2.0915716584229453e-08
5503.830038532,2.0692195355397813e-08
5505.749801412,2.071797731021754e-08
5507.66956551,2.1298353302581133e-08
5509.5893283899995,2.0655777596273216e-08
5511.509091270001,2.03766497733678e-08
5513.428855368001,2.0300456664159926e-08
5515.348618248,1.965245349549668e-08
5517.268381127999,1.922109319053833e-08
5519.1881452259995,1.952941927437496e-08
5521.107908106,2.0075641474111954e-08
5523.027670985999,1.9684987567672375e-08
5524.947435083999,1.901695992346532e-08
5526.867197964,2.0241485815913703e-08
