F_peak,nu_peak,Radius,Bfield,v_shock,Mdot,den,RuledOut
0.001,0.049999999999999996,6.856108545837705e+17,0.0035070689865661898,26751.88619005146,0.12050956982323367,1.2865386143182003e-24,True
0.001,0.05361336110051615,6.394029776442889e+17,0.0037605151196238875,24948.898596280982,0.12921846166001782,1.586104935828507e-24,True
0.001,0.05748784976988677,5.963093569581605e+17,0.004032277100646924,23267.42633194171,0.13855672091663476,1.9554242985491424e-24,True
0.001,0.061642336972103286,5.561201020769613e+17,0.004323678565086518,21699.279670527605,0.1485698302281396,2.4107384706920982e-24,True
0.001,0.06609705742330142,5.1863946846601197e+17,0.0046361388038509,20236.820845689057,0.1593065591332726,2.972071063240306e-24,True
0.001,0.07087370814634027,4.8368490411713664e+17,0.00497117967605947,18872.926850965716,0.17081920160985756,3.664108119705932e-24,True
0.001,0.07599555414764668,4.51086160416531e+17,0.0053304330213624655,17600.954746692816,0.18316383077622328,4.517283748342655e-24,True
0.001,0.0814875417310322,4.206844629371578e+17,0.005715648607928425,16414.70930510582,0.1964005719991899,5.5691185402788776e-24,True
0.001,0.08737642000038418,3.923317381169633e+17,0.006128702654810582,15308.41283605682,0.2105938957388098,6.86586963394917e-24,True
0.001,0.09369087114301919,3.658898920563909e+17,0.0065716069702010365,14276.677046376633,0.2258129315561852,8.464564991648529e-24,True
0.001,0.10046165012825234,3.4123013792253024e+17,0.007046518750081142,13314.47679582169,0.24213180481375796,1.0435511350749344e-23,True
0.001,0.10772173450159418,3.182323686839744e+17,0.007555751084993162,12417.125621782276,0.25962999770799405,1.2865386143182002e-23,True
0.001,0.11550648500415797,2.967845721212493e+17,0.008101784226107103,11580.252913543534,0.27839273639289736,1.586104935828507e-23,True
0.001,0.12385381779958553,2.767822852635814e+17,0.00868727766545492,10799.782624924857,0.2985114060798643,1.955424298549143e-23,True
0.001,0.1328043891473343,2.5812808559480214e+17,0.009315083089169673,10071.91342161617,0.32008399613565164,2.4107384706921002e-23,True
0.001,0.14240179342179007,2.4073111655027072e+17,0.009988258266819306,9393.10016651726,0.3432155773463382,2.9720710632403086e-23,True
0.001,0.15269277544167076,2.2450664499371696e+17,0.010710081944483982,8760.036652903327,0.36801881367182726,3.6641081197059295e-23,True
0.001,0.1637274581438864,2.093756485186633e+17,0.011484069814114761,8169.6395013173205,0.394614510983425,4.517283748342655e-23,True
0.001,0.17555958671075653,1.952644305643501e+17,0.012313991636953443,7619.033141757895,0.42313220545715924,5.569118540278873e-23,True
0.001,0.18824679033962338,1.82104261471559e+17,0.013203889604414421,7105.5358080175865,0.4537107944886494,6.865869633949168e-23,True
0.001,0.2018508629298277,1.698310437300729e+17,0.014158098025856438,6626.646475955765,0.48649921320244094,8.464564991648528e-23,True
0.001,0.2164380640541529,1.5838499978733645e+17,0.015181264439134923,6180.03268208824,0.5216571598507892,1.043551135074935e-22,True
0.001,0.23207944168063896,1.4771038089776803e+17,0.016278372246755317,5763.519163163174,0.559355873635001,1.286538614318201e-22,True
0.001,0.24885117821660555,1.377551955946537e+17,0.017454764987878263,5375.0772613915515,0.5997789687377598,1.5861049358285075e-22,True
0.001,0.26683496156031544,1.2847095646212666e+17,0.018716172364395274,5012.815043729654,0.6431233286286542,1.9554242985491422e-22,True
0.001,0.2861183829675108,1.1981244397386774e+17,0.020068738147836503,4674.968087088829,0.6896000649986792,2.410738470692099e-22,True
0.001,0.30679536367065857,1.1173748624828731e+17,0.021519050103033247,4359.890884591286,0.739435545994272,2.9720710632403067e-22,True
0.001,0.328966612328784,1.042067536474705e+17,0.023074172074280426,4066.0488310154747,0.7928724987589648,3.664108119705929e-22,True
0.001,0.35274011553593215,9.718356721946616e+16,0.02474167839027685,3792.0107483956353,0.8501711916526586,4.517283748342654e-22,True
0.001,0.3782316637773144,9.063372005092453e+16,0.026529690755414996,3536.441915370913,0.9116107019066022,5.569118540278874e-22,True
0.001,0.4055654153948436,8.452531065996898e+16,0.028446917807101804,3298.0975663330173,0.9774902748882734,6.865869633949176e-22,True
0.001,0.43487450130889166,7.882858761783098e+16,0.03050269753177704,3075.816828709574,1.048130781596556,8.464564991648532e-22,True
0.001,0.4663016734416099,7.351580464246632e+16,0.03270704274621971,2868.5170688542803,1.1238762814860481,1.0435511350749351e-21,True
0.001,0.49999999999999994,6.856108545837704e+16,0.0350706898656619,2675.1886190051455,1.2050956982323366,1.2865386143182007e-21,True
0.001,0.5361336110051615,6.39402977644289e+16,0.03760515119623888,2494.8898596280983,1.2921846166001787,1.5861049358285072e-21,True
0.001,0.5748784976988678,5.963093569581605e+16,0.04032277100646924,2326.742633194171,1.3855672091663478,1.955424298549142e-21,True
0.001,0.6164233697210328,5.561201020769612e+16,0.043236785650865174,2169.9279670527603,1.485698302281396,2.4107384706920987e-21,True
0.001,0.6609705742330146,5.186394684660117e+16,0.04636138803850903,2023.6820845689044,1.5930655913327267,2.9720710632403106e-21,True
0.001,0.7087370814634026,4.836849041171366e+16,0.0497117967605947,1887.2926850965714,1.7081920160985757,3.664108119705932e-21,True
0.001,0.7599555414764668,4.51086160416531e+16,0.05330433021362466,1760.0954746692819,1.8316383077622327,4.5172837483426546e-21,True
0.001,0.8148754173103221,4.2068446293715784e+16,0.05715648607928425,1641.4709305105814,1.9640057199918985,5.569118540278877e-21,True
0.001,0.8737642000038418,3.923317381169633e+16,0.061287026548105826,1530.8412836056816,2.1059389573880973,6.86586963394917e-21,True
0.001,0.9369087114301918,3.658898920563909e+16,0.06571606970201037,1427.667704637663,2.258129315561852,8.464564991648528e-21,True
0.001,1.0046165012825232,3.4123013792253028e+16,0.07046518750081142,1331.4476795821693,2.4213180481375796,1.043551135074934e-20,True
0.001,1.0772173450159421,3.1823236868397424e+16,0.07555751084993165,1241.7125621782272,2.596299977079942,1.2865386143182022e-20,True
0.001,1.15506485004158,2.9678457212124916e+16,0.08101784226107106,1158.025291354353,2.7839273639289748,1.586104935828509e-20,True
0.001,1.2385381779958555,2.7678228526358136e+16,0.08687277665454922,1079.9782624924856,2.9851140607986437,1.9554242985491443e-20,True
0.001,1.3280438914733432,2.581280855948021e+16,0.09315083089169676,1007.1913421616166,3.200839961356517,2.4107384706921015e-20,True
0.001,1.4240179342179007,2.407311165502707e+16,0.09988258266819305,939.310016651726,3.4321557734633816,2.9720710632403085e-20,True
0.001,1.5269277544167075,2.2450664499371696e+16,0.10710081944483983,876.0036652903327,3.6801881367182725,3.664108119705929e-20,True
0.001,1.637274581438864,2.0937564851866332e+16,0.1148406981411476,816.9639501317322,3.9461451098342497,4.517283748342654e-20,True
0.001,1.7555958671075653,1.9526443056435012e+16,0.12313991636953442,761.9033141757895,4.231322054571592,5.569118540278874e-20,True
0.001,1.8824679033962335,1.82104261471559e+16,0.1320388960441442,710.5535808017587,4.537107944886495,6.86586963394917e-20,True
0.001,2.0185086292982777,1.6983104373007286e+16,0.14158098025856442,662.6646475955763,4.86499213202441,8.464564991648533e-20,True
0.001,2.1643806405415296,1.583849997873364e+16,0.15181264439134926,618.0032682088239,5.216571598507894,1.0435511350749358e-19,True
0.001,2.3207944168063896,1.47710380897768e+16,0.16278372246755315,576.3519163163173,5.59355873635001,1.2865386143182017e-19,True
0.001,2.4885117821660554,1.3775519559465368e+16,0.17454764987878263,537.507726139155,5.997789687377598,1.5861049358285077e-19,True
0.001,2.6683496156031548,1.284709564621266e+16,0.1871617236439528,501.2815043729651,6.431233286286544,1.9554242985491441e-19,True
0.001,2.861183829675108,1.1981244397386774e+16,0.20068738147836504,467.4968087088829,6.896000649986792,2.410738470692099e-19,True
0.001,3.067953636706586,1.1173748624828732e+16,0.21519050103033247,435.9890884591286,7.3943554599427195,2.972071063240307e-19,True
0.001,3.289666123287841,1.0420675364747044e+16,0.23074172074280433,406.6048831015473,7.928724987589651,3.664108119705935e-19,True
0.001,3.527401155359322,9718356721946614.0,0.24741678390276853,379.20107483956343,8.501711916526588,4.517283748342657e-19,True
0.001,3.7823166377731448,9063372005092450.0,0.2652969075541501,353.6441915370912,9.116107019066026,5.569118540278881e-19,True
0.001,4.055654153948436,8452531065996897.0,0.284469178071018,329.8097566333017,9.774902748882736,6.865869633949177e-19,True
0.001,4.348745013088917,7882858761783098.0,0.3050269753177704,307.5816828709574,10.481307815965561,8.46456499164853e-19,True
0.001,4.663016734416099,7351580464246631.0,0.3270704274621971,286.85170688542803,11.23876281486048,1.0435511350749355e-18,True
0.001,4.999999999999999,6856108545837706.0,0.35070689865661897,267.51886190051465,12.050956982323365,1.2865386143181998e-18,True
0.001,5.3613361100516155,6394029776442889.0,0.3760515119623888,249.4889859628098,12.921846166001783,1.5861049358285073e-18,True
0.001,5.748784976988677,5963093569581606.0,0.4032277100646924,232.67426331941715,13.855672091663477,1.955424298549142e-18,True
0.001,6.164233697210329,5561201020769612.0,0.4323678565086517,216.992796705276,14.856983022813958,2.4107384706920986e-18,True
0.001,6.609705742330143,5186394684660119.0,0.46361388038509005,202.36820845689053,15.930655913327257,2.972071063240306e-18,True
0.001,7.087370814634023,4836849041171369.0,0.49711796760594673,188.72926850965726,17.08192016098575,3.664108119705926e-18,True
0.001,7.599555414764665,4510861604165312.0,0.5330433021362463,176.00954746692824,18.31638307762232,4.517283748342649e-18,True
0.001,8.148754173103224,4206844629371576.0,0.5715648607928427,164.14709305105808,19.640057199919,5.569118540278887e-18,True
0.001,8.737642000038422,3923317381169631.5,0.6128702654810585,153.08412836056812,21.05938957388099,6.86586963394918e-18,True
0.001,9.369087114301923,3658898920563907.0,0.6571606970201039,142.76677046376622,22.581293155618532,8.464564991648541e-18,True
0.001,10.046165012825238,3412301379225300.5,0.7046518750081145,133.14476795821685,24.21318048137581,1.043551135074936e-17,True
0.001,10.772173450159421,3182323686839742.5,0.7555751084993164,124.17125621782272,25.962999770799417,1.286538614318202e-17,True
0.001,11.5506485004158,2967845721212491.5,0.8101784226107106,115.8025291354353,27.839273639289747,1.586104935828509e-17,True
0.001,12.385381779958555,2767822852635813.5,0.8687277665454921,107.99782624924855,29.851140607986437,1.9554242985491442e-17,True
0.001,13.280438914733432,2581280855948021.0,0.9315083089169675,100.71913421616166,32.00839961356517,2.410738470692101e-17,True
0.001,14.240179342179008,2407311165502707.0,0.9988258266819307,93.93100166517259,34.32155773463383,2.97207106324031e-17,True
0.001,15.269277544167075,2245066449937169.8,1.0710081944483982,87.60036652903328,36.80188136718272,3.664108119705928e-17,True
0.001,16.37274581438864,2093756485186633.2,1.1484069814114761,81.69639501317322,39.4614510983425,4.5172837483426547e-17,True
0.001,17.555958671075654,1952644305643501.0,1.2313991636953443,76.19033141757895,42.31322054571593,5.569118540278876e-17,True
0.001,18.824679033962333,1821042614715590.2,1.3203889604414418,71.05535808017588,45.37107944886495,6.865869633949169e-17,True
0.001,20.185086292982767,1698310437300729.2,1.4158098025856434,66.26646475955766,48.64992132024408,8.464564991648525e-17,True
0.001,21.643806405415283,1583849997873365.0,1.5181264439134918,61.80032682088242,52.16571598507891,1.0435511350749341e-16,True
0.001,23.207944168063907,1477103808977679.8,1.6278372246755322,57.63519163163172,55.935587363500126,1.2865386143182026e-16,True
0.001,24.885117821660565,1377551955946536.5,1.745476498787827,53.75077261391549,59.977896873776004,1.5861049358285091e-16,True
0.001,26.68349615603156,1284709564621265.5,1.8716172364395287,50.12815043729649,64.31233286286546,1.9554242985491465e-16,True
0.001,28.611838296751095,1198124439738676.8,2.0068738147836513,46.74968087088826,68.96000649986796,2.410738470692103e-16,True
0.001,30.679536367065875,1117374862482872.5,2.151905010303326,43.59890884591283,73.94355459942724,2.972071063240312e-16,True
0.001,32.89666123287841,1042067536474704.5,2.3074172074280432,40.660488310154726,79.2872498758965,3.6641081197059335e-16,True
0.001,35.27401155359322,971835672194661.4,2.474167839027685,37.92010748395634,85.01711916526587,4.517283748342657e-16,True
0.001,37.82316637773145,906337200509245.0,2.6529690755415007,35.36441915370912,91.16107019066024,5.569118540278879e-16,True
0.001,40.55654153948436,845253106599689.8,2.84469178071018,32.98097566333017,97.74902748882735,6.865869633949176e-16,True
