F_peak,nu_peak,Radius,Bfield,v_shock,Mdot,den,RuledOut
0.001,0.049999999999999996,6.818825821728928e+17,0.005857236671317884,127687.74786388905,0.010019120597988913,1.0813519529815288e-25,False
0.001,0.05361336110051615,6.359259783158121e+17,0.00628052289421102,119082.02101384365,0.011519553995271296,1.4294836426203844e-25,False
0.001,0.05748784976988677,5.930666957473123e+17,0.006734398836547885,111056.29135112852,0.01324468778992511,1.889693248238994e-25,False
0.001,0.061642336972103286,5.530959853789158e+17,0.007221075132374752,103571.46900650045,0.015228172438325367,2.498063262825555e-25,False
0.001,0.06609705742330142,5.158191671120493e+17,0.0077429221721193025,96591.09863707398,0.017508697788087585,3.3022926186004095e-25,False
0.001,0.07087370814634027,4.810546816352118e+17,0.008302481647740506,90081.18186806237,0.020130747762158584,4.365436496803525e-25,False
0.001,0.07599555414764668,4.486332061268404e+17,0.008902478932214401,84010.011701351,0.02314546806212914,5.770850136139968e-25,False
0.001,0.0814875417310322,4.183968295568408e+17,0.009545836353650966,78348.01808437842,0.026611663816187854,7.628724256594206e-25,False
0.001,0.08737642000038418,3.901982835700379e+17,0.010235687428694473,73067.62388715835,0.030596946631834782,1.0084724505092796e-24,False
0.001,0.09369087114301919,3.63900225205505e+17,0.010975392124532211,68143.11058596818,0.03517905342776323,1.3331412294225877e-24,False
0.001,0.10046165012825234,3.3937456795821146e+17,0.011768553223846132,63550.492999507296,0.04044736277004146,1.762334247890309e-24,False
0.001,0.10772173450159418,3.165018579248747e+17,0.012619033872414129,59267.40246741913,0.04650463829024514,2.3297021596371333e-24,False
0.001,0.11550648500415797,2.951706919954955e+17,0.013530976394827669,55272.97790218989,0.05346903319265074,3.0797291484944987e-24,False
0.001,0.12385381779958553,2.7527717525683514e+17,0.014508822469969124,51547.764183784544,0.06147639495040391,4.071220687525122e-24,False
0.001,0.1328043891473343,2.5672441496508317e+17,0.015557334764514747,48073.617402144446,0.07068291514606094,5.381914151325616e-24,False
0.001,0.14240179342179007,2.3942204862307312e+17,0.016681620129830856,44833.616486023304,0.08126817614428816,7.114573774148962e-24,False
0.001,0.15269277544167076,2.2328580386351498e+17,0.017887154475245217,41811.98078774403,0.09343865402511069,9.40504782584477e-24,False
0.001,0.1637274581438864,2.0823708799462426e+17,0.01917980943884071,38993.99322246697,0.10743174610591982,1.2432919724275163e-23,False
0.001,0.17555958671075653,1.9420260520900218e+17,0.020565880985673104,36365.9285876143,0.12352040161307475,1.6435588179094246e-23,False
0.001,0.18824679033962338,1.8111399959135606e+17,0.022052120072702627,33914.98671332526,0.14201844582897047,2.172688031318654e-23,False
0.001,0.2018508629298277,1.6890752218630477e+17,0.023645765529794933,31629.230118347066,0.16328670156737318,2.872165711379777e-23,False
