F_peak,nu_peak,Radius,Bfield,v_shock,Mdot,den,RuledOut
0.001,0.049999999999999996,1.194887310153508e+18,0.005170774322433936,112960.54675553027,0.030636194045260676,1.0768062628266862e-25,False
0.001,0.05361336110051615,1.1143559045974497e+18,0.005544451818358547,105347.383969966,0.03522417841590091,1.4234745077565218e-25,False
0.001,0.05748784976988677,1.0392520462466598e+18,0.005945133948841404,98247.32287578196,0.04049924554082,1.881749525595771e-25,False
0.001,0.061642336972103286,9.692099365848699e+17,0.006374772263803435,91625.7821362706,0.046564290868888344,2.487562128991478e-25,False
0.001,0.06609705742330142,9.03888430691523e+17,0.006835459346256968,85450.5110810787,0.053537619162239286,3.288410737679595e-25,False
0.001,0.07087370814634027,8.429693756719351e+17,0.007329439004375464,79691.43262709561,0.06155525214872455,4.347085467196195e-25,False
0.001,0.07599555414764668,7.861560610717051e+17,0.007859117200115786,74320.496785948,0.07077358176146752,5.746591154985317e-25,False
0.001,0.0814875417310322,7.331717737280013e+17,0.008427073767621703,69311.5440445987,0.0813724207196009,7.596655311186012e-25,False
0.001,0.08737642000038418,6.837584500190408e+17,0.00903607497848379,64640.17795363646,0.09355850995480877,1.0042331246569794e-24,False
0.001,0.09369087114301919,6.376754189474403e+17,0.009689087015055806,60283.64630268829,0.10756955129953008,1.3275370901366761e-24,False
0.001,0.10046165012825234,5.946982299355423e+17,0.010389290417450183,56220.73030421135,0.12367884409843032,1.7549259055665277e-24,False
0.001,0.10772173450159418,5.5461755962341325e+17,0.01114009557457778,52431.64124592636,0.14220061618487628,2.319908767077403e-24,False
0.001,0.11550648500415797,5.17238192344999e+17,0.011945159334682012,48897.9241085312,0.16349615320842997,3.0667828598867112e-24,False
0.001,0.12385381779958553,4.823780693167726e+17,0.012808402816270163,45602.36767925788,0.18798084587201236,4.054106455894574e-24,False
0.001,0.1328043891473343,4.4986740190788806e+17,0.013734030506191207,42528.92072347508,0.21613229254212976,5.359290144308812e-24,False
0.001,0.14240179342179007,4.1954784467295494e+17,0.01472655073787868,39662.61380604398,0.24849961528166362,7.084666168330267e-24,False
0.001,0.15269277544167076,3.9127172411963904e+17,0.015790797649499245,36989.486381653216,0.28571417102373875,9.365511731060932e-24,False
0.001,0.1637274581438864,3.6490131945474323e+17,0.016931954728955697,34496.51879902107,0.3285018668188088,1.2380655333730759e-23,False
0.001,0.17555958671075653,3.403081918055966e+17,0.01815558006042188,32171.56888778697,0.3776973193761406,1.6366497730634093e-23,False
0.001,0.18824679033962338,3.173725586496761e+17,0.019467633395374585,30003.31281923419,0.4342601350956905,2.1635546806401102e-23,False
0.001,0.2018508629298277,2.959827104055789e+17,0.020874505179973704,27981.189952802022,0.4992936281486359,2.86009195929444e-23,False
0.001,0.2164380640541529,2.7603446634380973e+17,0.022383047680170506,26095.351399758292,0.5740663417214099,3.780873249388146e-23,False
0.001,0.23207944168063896,2.5743066716736042e+17,0.024000608356141043,24336.612053508296,0.6600367922165785,4.9980919255006576e-23,False
0.001,0.24885117821660555,2.4008070179066058e+17,0.025735065648597105,22696.40585290035,0.7588819190708928,6.607183380135123e-23,False
0.001,0.26683496156031544,2.2390006601204234e+17,0.027594867351274508,21166.74406063477,0.872529795132617,8.734307585661477e-23,False
0.001,0.2861183829675108,2.0880995093020454e+17,0.029589071756494483,19740.176353568502,1.0031972356466796,1.1546240600844882e-22,False
0.001,0.30679536367065857,1.9473685910002966e+17,0.031727391774200454,18409.754535402983,1.1534330394484407,1.5263450560345975e-22,False
0.001,0.328966612328784,1.8161224655821366e+17,0.03402024223935511,17168.998695015354,1.326167705828718,2.0177383363298229e-22,False
0.001,0.35274011553593215,1.693721889751706e+17,0.03647879063811156,16011.865645604954,1.524770596847135,2.6673313336317803e-22,False
0.001,0.3782316637773144,1.5795707030718128e+17,0.03911501149982406,14932.719490935628,1.7531156601017734,3.5260550465206194e-22,False
0.001,0.4055654153948436,1.4731129243234528e+17,0.04194174471981821,13926.304175314852,2.015656993943335,4.661237257751913e-22,False
0.001,0.43487450130889166,1.3738300435609798e+17,0.0449727580969856,12987.717883612395,2.31751572910872,6.1618813337852005e-22,False
0.001,0.4663016734416099,1.2812384966736896e+17,0.04822281439079702,12112.389166631969,2.664579921487035,8.145644487095394e-22,False
0.001,0.49999999999999994,1.194887310153508e+17,0.05170774322433936,11296.054675553027,3.063619404526068,1.0768062628266866e-21,False
0.001,0.5361336110051615,1.1143559045974498e+17,0.05544451818358548,10534.7383969966,3.5224178415900926,1.4234745077565224e-21,False
0.001,0.5748784976988678,1.0392520462466597e+17,0.05945133948841405,9824.732287578194,4.0499245540820015,1.881749525595772e-21,False
0.001,0.6164233697210328,9.692099365848698e+16,0.06374772263803435,9162.578213627059,4.656429086888835,2.4875621289914782e-21,False
0.001,0.6609705742330146,9.038884306915224e+16,0.06835459346256972,8545.051108107866,5.3537619162239345,3.288410737679602e-21,False
0.001,0.7087370814634026,8.429693756719352e+16,0.07329439004375463,7969.143262709563,6.155525214872454,4.347085467196193e-21,False
0.001,0.7599555414764668,7.861560610717051e+16,0.07859117200115785,7432.049678594801,7.077358176146754,5.7465911549853194e-21,False
