F_peak,nu_peak,Radius,Bfield,v_shock,Mdot,den,RuledOut
0.001,0.049999999999999996,1.1245747710429852e+18,0.005240933009530568,102808.65068541808,0.12480947374761159,4.95253483016515e-25,True
0.001,0.05756976996632237,9.767059792846556e+17,0.006034386155351608,89290.48244031538,0.143705053865355,7.559638147825232e-25,True
0.001,0.06628556827950544,8.482802518196768e+17,0.0069479644570310485,77549.79956715937,0.165461337880529,1.1539167494183725e-24,True
0.001,0.07632089835876166,7.367410468340508e+17,0.007999854310509227,67352.88295621563,0.19051142320203995,1.761359258936646e-24,True
0.001,0.0878755312427396,6.39867978684851e+17,0.009210995448402174,58496.74490241689,0.21935397619396257,2.6885704194913515e-24,True
0.001,0.10117948238625785,5.5573261718708115e+17,0.010605497782507108,50805.088275180526,0.2525631590136916,4.103882194327454e-24,True
0.001,0.11649759052576858,4.826600987915864e+17,0.012211121354345524,44124.79701143578,0.2908000593277184,6.264239516591947e-24,True
0.001,0.13413478976398627,4.1919578545644435e+17,0.014059828948010372,38322.88806890167,0.33482585043379287,9.561847748815043e-24,True
0.001,0.15444217982387404,3.640763074975537e+17,0.016188422366055947,33283.86416284111,0.3855169437650343,1.4595376203185347e-23,True
0.001,0.1778240153111564,3.1620441397502035e+17,0.018639275034630177,28907.414587822557,0.4438824354134532,2.2278644474223943e-23,True
0.001,0.20474575311902124,2.7462712996768624e+17,0.021461175521653494,25106.41835526965,0.5110841939768689,3.400652320976468e-23,True
0.001,0.23574331817286964,2.385167859176265e+17,0.0247102987597692,21805.209895711425,0.5884599896134324,5.1908168028546373e-23,True
0.001,0.27143377196619295,2.0715454140007507e+17,0.02845132430798027,18938.072801460916,0.677550124728595,7.923356032192418e-23,True
0.001,0.3125275962636986,1.7991607533021062e+17,0.0327587239129532,16447.931624999947,0.7801280964255648,1.2094353007864779e-22,True
0.001,0.3598428365005759,1.5625915774499312e+17,0.03771824400117959,14285.215690997025,0.8982359011096943,1.8461037732564616e-22,True
0.001,0.4143213864273422,1.3571285575433323e+17,0.04342861261363056,12406.8723041222,1.0342246840475482,2.8179259687686593e-22,True
0.001,0.4770477381749969,1.1786815878691512e+17,0.05000350476246474,10775.509708810781,1.1908015430821954,4.301332828898157e-22,True
0.001,0.5492705709937791,1.023698365095662e+17,0.05757380533370001,9358.652740070289,1.3710834182156741,6.565631712830823e-22,True
0.001,0.6324276084276478,8.890936733762475e+16,0.06629021458293864,8128.096347740309,1.578659139826306,1.002189821232046e-21,True
0.001,0.7281742387506217,7.721879676576411e+16,0.07632624809115852,7059.344124959288,1.8176608707006556,1.5297605496487302e-21,True
0.001,0.838416468405504,6.706540325846029e+16,0.08788169090000897,6131.120663751931,2.09284636406044,2.3350539884596837e-21,True
0.001,0.9653488644416247,5.82470655151938e+16,0.10118657458729922,5324.948030310496,2.4096936750762725,3.564268362309049e-21,True
0.001,1.1114982412630972,5.058823888758599e+16,0.11650575645341876,4624.777928959527,2.7745102112688595,5.44056326806278e-21,True
0.001,1.2797739613497678,4.3936460851918904e+16,0.13414419197551392,4016.6722323755735,3.1945582926392144,8.304573523924636e-21,True
0.001,1.4735258512759046,3.815931597227262e+16,0.1544530054869704,3488.525518449423,3.678199721024941,1.2676250236646296e-20,True
0.001,1.6966108859476638,3.3141799936490424e+16,0.17783647992984028,3029.824090395158,4.23506223659194,1.9349256117626215e-20,True
0.001,1.9534699685273083,2.8784030191433788e+16,0.20476010482362822,2631.4366829740407,4.876231175073134,2.953505218941997e-20,True
0.001,2.2492163344847227,2.4999257603662564e+16,0.23575984265952662,2285.4326884694865,5.614470141031404,4.508283432338889e-20,True
0.001,2.5897373396156045,2.1712139564120932e+16,0.27145279818410595,1984.9242838788816,6.464475090039265,6.881524832240501e-20,True
0.001,2.981811658297321,1.885724015991576e+16,0.3125495029634702,1723.9293165840668,7.443166877731634,1.0504083145494443e-19,True
0.001,3.4332442250215003,1.6377727556447614e+16,0.3598680597739075,1497.2522189966583,8.5700280994392,1.6033621241985258e-19,True
0.001,3.953021605453848,1.4224242658975704e+16,0.4143504283882119,1300.380581573049,9.867490925792671,2.447400754264877e-19,True
0.001,4.551490889957608,1.2353916532319578e+16,0.47708117695512986,1129.3953253015914,11.36138365485315,3.7357564841881286e-19,True
0.001,5.240565670773425,1.0729517018694428e+16,0.5493090722513829,980.8926854860414,13.081444870180608,5.702325818456133e-19,True
0.001,6.0339632031966435,9318707565594808.0,0.6324719385985219,851.9164537741347,15.061915440068518,8.704132583978678e-19,True
0.001,6.947477471865686,8093403509381874.0,0.7282252803054171,739.8991295887547,17.342220142738864,1.3286144364860424e-18,True
0.001,7.9992935980302855,7029213000257272.0,0.8384752374168695,642.6108094765597,19.96775248645597,2.0280209473006923e-18,True
0.001,9.21034984663358,6104951439244306.0,0.9654165308109347,558.1147969259551,22.990778347794645,3.0956076117675195e-18,True
0.001,10.604754439600951,5302219761183371.0,1.1115761520094094,484.72904898911867,26.471476416584853,4.725191077926354e-18,True
0.001,12.210265472743247,4605038168716941.0,1.279863667424629,420.9926922347264,30.479136159434333,7.212616559682883e-18,True
0.001,14.058843489871153,3999528026089760.0,1.4736291384377933,365.6369414720623,35.093537149417074,1.10094675070456e-17,True
0.001,16.187287714088214,3473635580296254.5,1.6967298103106707,317.5598423321439,40.40653721993058,1.680504901178631e-17,True
0.001,18.637968601574688,3016892009754678.0,1.9536068974917413,275.8043349121533,46.52390105774091,2.5651528750851e-17,True
0.001,21.459671300643887,2620205023851513.0,2.2493739938644066,239.53920180113226,53.56740563660175,3.9154954370811106e-17,True
0.001,24.708566806619164,2275677864775474.0,2.5899188679000336,208.04252122360396,61.67726440383683,5.976682585553245e-17,True
0.001,28.449330145091462,1976452108551692.8,2.982020669128858,180.68729590660726,71.01491847761855,9.122915682691789e-17,True
0.001,32.756427842977544,1716571135951986.8,3.4334848791313437,156.9289715872645,81.76625041867278,1.3925382411085493e-16,True
0.001,37.71560031677307,1490861555427580.5,3.953298693488751,136.29459669464217,94.145284552234,2.1255953912066844e-16,True
0.001,43.4255686875676,1294830217577486.8,4.551809927846201,118.37340741015025,108.39844750172145,3.244546996082749e-16,True
0.001,49.99999999999999,1124574771042985.2,5.2409330095305675,102.80865068541809,124.80947374761156,4.952534830165148e-16,True
0.0011513953993264468,0.049999999999999996,1.202235119444777e+18,0.0051637347498634115,109908.3614708048,0.12115969900215114,4.206646556564823e-25,True
0.0011513953993264468,0.05756976996632237,1.0441548751611045e+18,0.005945500434334837,95456.6620077689,0.139502720014854,6.421100885496377e-25,True
0.0011513953993264468,0.06628556827950544,9.068603850353434e+17,0.006845621846786523,82905.19665408593,0.16062279001862834,9.801283760666458e-25,True
0.0011513953993264468,0.07632089835876166,7.876185588077266e+17,0.00788201749991862,72004.10623716623,0.18494034145442673,1.4960855633664132e-24,True
0.0011513953993264468,0.0878755312427396,6.84055676502159e+17,0.009075318686816849,62536.38522377955,0.21293945830048916,2.2836518843539747e-24,True
0.0011513953993264468,0.10117948238625785,5.94110135321301e+17,0.010449280183422253,54313.56184014858,0.24517751262224913,3.485807267051486e-24,True
0.0011513953993264468,0.11649759052576858,5.159914097875052e+17,0.012031253129465397,47171.94620711649,0.2822962600515596,5.320798842537383e-24,True
0.0011513953993264468,0.13413478976398627,4.481444081584433e+17,0.01385272950139838,40969.37180286765,0.325034615070428,8.121762952974244e-24,True
0.0011513953993264468,0.15444217982387404,3.892185155686764e+17,0.015949969016023847,35582.3653862385,0.37424336041393363,1.2397204896558074e-23,True
